SensorName,LastCommunicationDate,X_mms,Y_mms,Z_mms,X_hz,Y_hz,Z_hz,Fault
Sensor-300575,30-08-2017 18:56,0.8,0.9,2.6,12,11,11,0
Sensor-300578,30-08-2017 18:57,0.5,0.5,1.4,9,9,9,1
Sensor-300579,30-08-2017 19:01,15.4,1.1,0.6,14,25,26,1
Sensor-300577,30-08-2017 19:04,5.8,1.7,1.9,11,15,18,0
Sensor-300575,30-08-2017 19:06,2,1.6,3.8,11,12,20,0
Sensor-195732,30-08-2017 19:06,0.5,0.3,0.5,16,9,25,1
Sensor-300578,30-08-2017 19:07,0.9,0.4,1.7,11,16,16,1
Sensor-300579,30-08-2017 19:11,15.8,2.3,2.1,12,10,16,0
Sensor-300577,30-08-2017 19:14,6.7,2,1.7,10,15,32,0
Sensor-300575,30-08-2017 19:16,2.3,1.5,2.4,9,19,9,1
Sensor-195732,30-08-2017 19:16,1.2,1.1,3.4,9,13,9,0
Sensor-300579,30-08-2017 19:21,1.1,0.5,0.4,13,11,13,0
Sensor-300577,30-08-2017 19:24,5.1,0.7,0.8,9,11,12,1
Sensor-300575,30-08-2017 19:26,1.5,1.5,3.1,14,13,11,1
Sensor-300578,30-08-2017 19:27,0.3,0.8,0.6,13,19,9,0
Sensor-300579,30-08-2017 19:31,1.6,0.5,0.8,13,14,14,0
Sensor-300577,30-08-2017 19:34,20.8,2.5,2.6,10,14,11,0
Sensor-300575,30-08-2017 19:36,1.2,1.4,4.3,19,9,13,1
Sensor-300578,30-08-2017 19:37,0.4,0.5,0.7,13,15,15,0
Sensor-300579,30-08-2017 19:41,12.3,2.3,2.9,11,9,16,0
Sensor-300577,30-08-2017 19:44,3.5,1.6,1.7,12,20,35,0
Sensor-300575,30-08-2017 19:46,0.8,1.8,2.9,14,9,9,1
Sensor-300579,30-08-2017 19:51,6.8,1.2,1.4,10,13,11,1
Sensor-300577,30-08-2017 19:54,7.6,1.6,2.5,11,9,12,0
Sensor-300575,30-08-2017 19:56,2,2.1,5.4,10,17,15,1
Sensor-300578,30-08-2017 19:57,1.4,0.9,1.6,12,11,9,1
Sensor-300579,30-08-2017 20:01,5.9,0.4,0.4,11,11,9,0
Sensor-300577,30-08-2017 20:04,0.8,0.4,0.3,23,20,9,1
Sensor-300575,30-08-2017 20:06,1.4,2.2,4.7,9,13,19,0
Sensor-300577,30-08-2017 20:14,1.8,1.5,1.5,9,14,14,0
Sensor-300575,30-08-2017 20:16,0.3,0.5,0.3,9,13,9,1
Sensor-300578,30-08-2017 20:17,1.1,1.4,2.3,9,9,11,1
Sensor-300579,30-08-2017 20:21,1.1,0.3,0.2,13,9,9,0
Sensor-300577,30-08-2017 20:24,6.6,0.8,1.1,10,14,11,1
Sensor-300575,30-08-2017 20:26,2.6,2.6,7.4,9,16,19,0
Sensor-300578,30-08-2017 20:27,1,0.6,1.9,11,9,11,1
Sensor-300579,30-08-2017 20:31,5.4,1.7,1.8,10,12,11,1
Sensor-300577,30-08-2017 20:34,12.7,1.4,1.2,13,16,10,1
Sensor-300575,30-08-2017 20:36,1.1,1.5,2.7,14,11,11,0
Sensor-300579,30-08-2017 20:41,1.5,0.6,0.4,10,10,10,1
Sensor-300577,30-08-2017 20:44,8.7,2.1,1.8,11,16,13,0
Sensor-300575,30-08-2017 20:46,1.7,2.5,6.5,9,13,9,0
Sensor-300579,30-08-2017 20:51,7.3,2.1,1.2,15,12,17,0
Sensor-300577,30-08-2017 20:54,6,1.4,1.5,9,12,18,1
Sensor-300575,30-08-2017 20:55,3.2,5,7.7,9,9,19,0
Sensor-300578,30-08-2017 20:57,1.3,0.8,1.3,11,11,11,0
Sensor-300579,30-08-2017 21:01,2.1,0.5,0.6,11,16,9,1
Sensor-300577,30-08-2017 21:04,8,2.5,2.6,10,11,32,1
Sensor-300575,30-08-2017 21:05,1.5,2.8,5.5,13,14,17,0
Sensor-300578,30-08-2017 21:07,0.5,1.4,2.8,16,13,9,0
Sensor-300579,30-08-2017 21:11,3.5,1,1.7,15,20,22,0
Sensor-300577,30-08-2017 21:14,3.5,0.4,0.9,9,21,10,1
Sensor-300575,30-08-2017 21:15,1.4,3.2,5.2,13,9,9,0
Sensor-300578,30-08-2017 21:17,0.8,1,1.3,16,11,11,1
Sensor-300579,30-08-2017 21:21,4,0.7,1.4,17,15,19,0
Sensor-300577,30-08-2017 21:24,3.9,1.2,1.1,16,12,27,1
Sensor-300575,30-08-2017 21:25,1.1,1.3,2.7,9,15,12,0
Sensor-300579,30-08-2017 21:31,3.4,1.3,1.6,13,10,11,0
Sensor-300577,30-08-2017 21:34,2.4,1.9,1.9,15,15,28,0
Sensor-300575,30-08-2017 21:35,0.7,0.7,2,9,9,9,0
Sensor-300578,30-08-2017 21:37,0.5,0.7,1.2,62,12,16,0
Sensor-300579,30-08-2017 21:41,7.8,2.5,2.4,12,9,20,1
Sensor-300577,30-08-2017 21:44,4.5,2.7,1.4,13,26,31,1
Sensor-195732,30-08-2017 21:45,1.9,1.1,3.5,9,9,9,1
Sensor-300578,30-08-2017 21:47,1.4,1.2,4,12,14,12,1
Sensor-300579,30-08-2017 21:51,13,2,1.1,12,17,9,1
Sensor-300577,30-08-2017 21:54,0.9,0.4,0.4,11,11,11,0
Sensor-300575,30-08-2017 21:55,1.3,2.3,6,14,14,16,0
Sensor-300578,30-08-2017 21:56,0.5,0.3,1.4,19,22,19,0
Sensor-300579,30-08-2017 22:01,1.8,0.6,0.7,13,14,10,0
Sensor-300577,30-08-2017 22:04,1.1,0.9,1.2,12,10,16,0
Sensor-300575,30-08-2017 22:05,0.8,1.1,2.7,9,13,13,0
Sensor-300578,30-08-2017 22:06,0.4,0.7,0.9,28,9,9,1
Sensor-300578,31-08-2017 02:24,0.2,0.4,0.2,9,16,31,1
Sensor-300579,31-08-2017 02:28,7.5,1.4,0.8,9,9,9,1
Sensor-300575,31-08-2017 03:12,0.2,0.5,0.6,9,9,16,0
Sensor-300579,31-08-2017 03:18,15.9,3.6,5,13,9,9,1
Sensor-300577,31-08-2017 03:21,3.5,0.8,1.2,12,16,13,0
Sensor-300575,31-08-2017 03:22,2.4,5.3,9.6,9,9,13,1
Sensor-300578,31-08-2017 03:23,0.6,0.4,1.5,18,20,22,0
Sensor-300579,31-08-2017 03:28,1.4,0.5,0.6,14,18,19,0
Sensor-300577,31-08-2017 03:31,6.6,1.1,1.2,11,24,13,0
Sensor-300575,31-08-2017 03:32,1.2,2.3,4,13,16,15,0
Sensor-300578,31-08-2017 03:33,0.6,0.7,0.8,9,16,9,0
Sensor-300579,31-08-2017 03:38,9.5,1.6,1.7,18,18,21,1
Sensor-300577,31-08-2017 03:40,3.2,1.6,1.8,38,10,33,1
Sensor-300575,31-08-2017 03:42,2.4,1.8,5.7,9,9,13,1
Sensor-300578,31-08-2017 03:43,0.6,0.6,1.3,67,16,16,1
Sensor-300579,31-08-2017 03:48,3.3,2.2,2.1,9,14,13,0
Sensor-300577,31-08-2017 03:50,2.5,1.1,1.8,17,10,9,1
Sensor-300575,31-08-2017 03:52,2.2,2.3,3.8,9,13,13,0
Sensor-300578,31-08-2017 03:53,0.5,0.9,1.6,12,11,11,1
Sensor-300579,31-08-2017 03:58,6.1,1.5,2.1,10,13,21,0
Sensor-300577,31-08-2017 04:00,5.2,0.8,1,9,16,12,1
Sensor-300575,31-08-2017 04:02,2.3,1.8,3.1,9,12,12,1
Sensor-300578,31-08-2017 04:03,1.7,1.1,3.8,13,9,9,0
Sensor-300579,31-08-2017 04:08,13.6,1.2,1.3,11,9,11,1
Sensor-300577,31-08-2017 04:10,1.9,1.2,1,12,12,12,0
Sensor-300575,31-08-2017 04:12,0.7,0.9,2.2,9,9,10,1
Sensor-300578,31-08-2017 04:13,0.6,0.9,1.1,10,9,18,1
Sensor-195732,31-08-2017 04:13,1.8,0.2,4.3,31,9,9,0
Sensor-300579,31-08-2017 04:18,17.6,3.9,2.6,13,17,16,1
Sensor-300577,31-08-2017 04:21,3.2,2.2,1.8,10,10,29,0
Sensor-300575,31-08-2017 04:22,1.5,2.7,6.2,13,9,11,1
Sensor-300579,31-08-2017 04:28,6.2,1.4,1.5,10,13,14,1
Sensor-300577,31-08-2017 04:31,3,1.2,1.2,10,12,11,0
Sensor-300575,31-08-2017 04:32,0.7,1.8,3.2,9,11,11,1
Sensor-300578,31-08-2017 04:33,0.7,0.9,3,9,9,13,0
Sensor-300579,31-08-2017 04:38,6.5,2.3,2.4,11,11,12,1
Sensor-300577,31-08-2017 04:41,9.3,1.8,1.7,14,11,13,1
Sensor-300575,31-08-2017 04:42,0.7,1.6,4.3,9,16,16,0
Sensor-195732,31-08-2017 04:42,3.8,2.8,2.4,9,9,13,0
Sensor-300578,31-08-2017 04:43,1.1,1.2,2.1,16,12,17,1
Sensor-300579,31-08-2017 04:48,3.2,1.4,1.6,10,11,10,0
Sensor-300577,31-08-2017 04:51,2.5,0.4,0.5,15,11,13,0
Sensor-300575,31-08-2017 04:52,2.3,2.4,6.1,13,12,22,1
Sensor-300578,31-08-2017 04:53,0.8,1,1.1,13,13,13,1
Sensor-300579,31-08-2017 04:58,1.8,0.3,0.3,11,11,20,0
Sensor-300577,31-08-2017 05:01,2.4,1.4,1.3,12,16,9,0
Sensor-300575,31-08-2017 05:02,1.2,1.8,1.5,9,19,13,1
Sensor-300578,31-08-2017 05:03,1.3,1,2.8,12,12,9,1
Sensor-300578,31-08-2017 05:13,0.8,0.6,1.1,13,34,9,1
Sensor-300579,31-08-2017 05:18,4.6,1.3,1.7,10,10,10,1
Sensor-300575,31-08-2017 05:21,3.7,2.4,3.2,22,9,9,0
Sensor-300577,31-08-2017 05:21,7.7,1.8,1.5,10,41,32,1
Sensor-300578,31-08-2017 05:23,1.1,1.1,1.8,9,12,23,0
Sensor-300579,31-08-2017 05:28,2.5,1.5,1.4,12,15,19,0
Sensor-300575,31-08-2017 05:31,0.8,1.3,2.9,14,11,11,0
Sensor-300577,31-08-2017 05:31,2.8,0.6,0.9,10,11,11,1
Sensor-300579,31-08-2017 05:38,16,1.9,1.4,9,15,14,1
Sensor-300577,31-08-2017 05:41,1.5,1.4,1.3,37,39,32,1
Sensor-300578,31-08-2017 05:43,0.9,0.6,2.5,11,22,12,1
Sensor-300579,31-08-2017 05:48,20.2,0.5,0.9,12,16,16,0
Sensor-300575,31-08-2017 05:51,0.7,0.9,1.4,28,9,13,1
Sensor-300577,31-08-2017 05:51,2.9,0.5,0.7,11,15,13,1
Sensor-300579,31-08-2017 05:58,10.1,0.3,0.5,9,10,39,1
Sensor-300575,31-08-2017 06:01,0.4,0.8,2.2,13,16,9,0
Sensor-300577,31-08-2017 06:01,3.7,0.9,0.9,13,11,10,1
Sensor-300578,31-08-2017 06:03,1,0.8,1.7,11,14,14,1
Sensor-300579,31-08-2017 06:08,9.8,1.2,1.4,10,10,17,1
Sensor-300575,31-08-2017 06:11,0.7,1.4,2.4,13,11,12,0
Sensor-300577,31-08-2017 06:11,2.6,1.2,1,15,10,9,1
Sensor-300578,31-08-2017 06:13,0.9,0.7,1.3,14,11,12,1
Sensor-300579,31-08-2017 06:18,4.6,0.8,1,11,24,18,1
Sensor-300575,31-08-2017 06:21,1.7,3.1,6.3,9,9,9,1
Sensor-300577,31-08-2017 06:21,3.8,2.5,1.7,10,11,21,0
Sensor-300578,31-08-2017 06:23,0.6,0.5,0.9,14,17,13,0
Sensor-300579,31-08-2017 06:28,5.1,0.8,0.9,11,10,12,1
Sensor-300577,31-08-2017 06:30,10.3,2,2.4,12,17,10,1
Sensor-300575,31-08-2017 06:31,1.8,4.1,10.3,9,9,22,0
Sensor-300578,31-08-2017 06:33,0.4,0.3,1.1,15,17,15,0
Sensor-300579,31-08-2017 06:38,2.5,0.4,0.7,11,14,17,1
Sensor-300577,31-08-2017 06:40,10.1,2.6,1.2,14,11,13,1
Sensor-300575,31-08-2017 06:41,4.3,3.5,7.2,16,13,9,0
Sensor-300578,31-08-2017 06:42,1.2,1,1.9,12,20,11,1
Sensor-300579,31-08-2017 06:48,3.4,0.7,0.8,9,23,13,1
Sensor-300577,31-08-2017 06:50,3.6,0.4,0.8,11,21,9,0
Sensor-300575,31-08-2017 06:51,4.6,7.2,14.7,13,16,9,0
Sensor-300578,31-08-2017 06:52,1,1.7,2.6,9,13,22,0
Sensor-300579,31-08-2017 06:58,10.7,1.1,0.7,12,11,37,0
Sensor-300577,31-08-2017 07:00,0.8,0.4,0.5,16,16,9,0
Sensor-300577,31-08-2017 07:10,1.2,0.8,1.8,9,9,9,1
Sensor-300578,31-08-2017 07:12,1.7,0.9,2,9,13,13,1
Sensor-300579,31-08-2017 07:27,2.5,1.5,2.3,9,16,13,0
Sensor-300577,31-08-2017 07:30,3.5,0.6,1.4,9,11,9,1
Sensor-300578,31-08-2017 07:32,1.3,1.6,2.3,10,10,11,0
Sensor-300579,31-08-2017 07:37,9.7,0.8,1,9,11,12,1
Sensor-300577,31-08-2017 07:40,10.5,1.6,2.3,9,19,15,1
Sensor-300579,31-08-2017 07:47,15.4,1.9,1.2,10,12,19,0
Sensor-195732,31-08-2017 07:48,0.4,0.3,0.4,9,19,9,0
Sensor-300575,31-08-2017 07:50,0.9,0.8,1.8,10,11,15,0
Sensor-300577,31-08-2017 07:50,7,1,1.1,10,10,9,0
Sensor-300578,31-08-2017 07:52,0.2,0.5,0.3,12,9,9,0
Sensor-300579,31-08-2017 07:57,5.3,1.7,1.2,10,11,9,0
Sensor-300577,31-08-2017 08:00,11.8,1.7,1.8,10,14,25,0
Sensor-300578,31-08-2017 08:02,1.3,0.6,0.9,15,12,20,1
Sensor-300579,31-08-2017 08:07,6.6,2.6,1.9,11,13,13,1
Sensor-300575,31-08-2017 08:10,0.8,1.5,2.9,10,15,13,0
Sensor-300577,31-08-2017 08:10,2.2,2,1.4,11,11,22,1
Sensor-300579,31-08-2017 08:17,4.8,1.8,1.9,11,10,11,0
Sensor-300575,31-08-2017 08:20,2.7,2.3,6.1,9,13,13,0
Sensor-300577,31-08-2017 08:20,6.8,2.5,1.5,12,13,29,0
Sensor-300578,31-08-2017 08:22,1.4,1.9,1.9,9,9,9,0
Sensor-300579,31-08-2017 08:27,5.8,1.4,1,11,12,13,1
Sensor-300575,31-08-2017 08:30,2.6,5.4,12.4,9,9,9,1
Sensor-300577,31-08-2017 08:30,2.9,1.2,1.3,9,15,14,0
Sensor-300578,31-08-2017 08:32,1,0.6,1.3,9,11,20,0
Sensor-300579,31-08-2017 08:37,14.5,1.5,1.6,15,13,10,0
Sensor-300575,31-08-2017 08:40,1.8,2,5.1,9,13,13,0
Sensor-300577,31-08-2017 08:40,2.4,1.1,1.2,26,25,26,0
Sensor-300578,31-08-2017 08:42,0.7,0.6,1.5,15,16,20,0
Sensor-195732,31-08-2017 08:43,5.8,2,10,13,9,9,0
Sensor-300579,31-08-2017 08:47,7.2,1.9,1.1,14,15,16,1
Sensor-300575,31-08-2017 08:50,1.8,3.2,5,13,13,25,1
Sensor-300577,31-08-2017 08:50,3.6,2.8,1.8,10,12,9,1
Sensor-300578,31-08-2017 08:52,1,0.8,1,9,15,9,0
Sensor-300579,31-08-2017 08:57,2.7,3.5,1.3,9,9,19,1
Sensor-300575,31-08-2017 09:00,1.4,1.8,5.7,13,13,9,0
Sensor-300577,31-08-2017 09:00,1.1,0.7,0.7,10,11,10,1
Sensor-300579,31-08-2017 09:07,1.1,0.3,0.4,12,11,12,1
Sensor-300575,31-08-2017 09:10,2.4,2.3,3.8,9,9,9,1
Sensor-300577,31-08-2017 09:10,1.7,0.6,2,9,14,9,0
Sensor-300578,31-08-2017 09:12,0.1,0.3,0.3,9,9,9,0
Sensor-300579,31-08-2017 09:17,1.8,1,1.8,15,10,9,1
Sensor-195732,31-08-2017 09:19,1.9,1.1,3.7,9,13,13,1
Sensor-300577,31-08-2017 09:20,18.7,3.3,1.9,10,12,10,0
Sensor-300578,31-08-2017 09:21,1.7,0.9,1.6,13,13,9,0
Sensor-300579,31-08-2017 09:27,2.9,1.7,1.4,9,11,14,1
Sensor-300575,31-08-2017 09:30,1.1,2,3.7,12,11,11,0
Sensor-300577,31-08-2017 09:30,2.3,1.7,2.4,11,12,9,0
Sensor-300578,31-08-2017 09:31,0.7,0.6,1.7,11,16,12,1
Sensor-300579,31-08-2017 09:47,2.1,0.9,0.8,10,11,11,0
Sensor-300577,31-08-2017 09:50,1.8,2,0.9,11,11,35,1
Sensor-300579,31-08-2017 09:57,4.1,1.6,2.1,16,10,14,1
Sensor-300575,31-08-2017 09:59,1.1,1.3,2.8,11,16,14,1
Sensor-300577,31-08-2017 10:00,4.3,3.9,2.8,17,26,39,1
Sensor-300578,31-08-2017 10:01,1,1.1,2.9,9,16,9,0
Sensor-300579,31-08-2017 10:07,11.2,2,1.8,11,12,18,1
Sensor-300575,31-08-2017 10:09,2.1,1.5,3.7,11,15,13,1
Sensor-300577,31-08-2017 10:10,15.2,1.5,1.3,11,12,21,0
Sensor-300579,31-08-2017 10:17,3.7,1.2,1.7,9,10,15,0
Sensor-300575,31-08-2017 10:19,2,1.3,4,10,13,13,0
Sensor-300577,31-08-2017 10:20,5.5,1.3,2.5,11,11,13,1
Sensor-300578,31-08-2017 10:21,1.1,1.3,1.4,15,15,21,0
Sensor-300579,31-08-2017 10:27,5.6,1.5,1.4,13,14,12,0
Sensor-300577,31-08-2017 10:30,6.4,1.4,0.8,9,10,10,1
Sensor-300578,31-08-2017 10:31,0.9,0.8,3.2,9,16,11,1
Sensor-300579,31-08-2017 10:37,11.4,2.8,2.9,21,11,16,0
Sensor-300575,31-08-2017 10:39,4.7,4.7,11.2,9,13,9,0
Sensor-300577,31-08-2017 10:40,1.4,0.7,0.5,11,10,16,1
Sensor-300578,31-08-2017 10:41,0.7,1.2,2.2,12,9,12,0
Sensor-300579,31-08-2017 10:47,2.3,2.6,2.6,14,9,12,0
Sensor-300575,31-08-2017 10:49,2.2,2.2,6.1,9,28,16,1
Sensor-300577,31-08-2017 10:50,2.3,1.6,1.3,12,12,10,0
Sensor-300578,31-08-2017 10:51,0.9,0.6,2,12,13,13,0
Sensor-300579,31-08-2017 10:57,5.8,1,1.4,10,18,16,1
Sensor-300575,31-08-2017 10:59,1.6,2.1,2.8,15,10,22,1
Sensor-300577,31-08-2017 11:00,13.1,1.3,1.2,9,10,14,1
Sensor-300578,31-08-2017 11:01,0.3,0.2,0.4,9,9,9,1
Sensor-300579,31-08-2017 11:07,3.7,1.8,1.5,10,14,11,1
Sensor-300577,31-08-2017 11:10,4.1,1.4,2.1,12,15,14,0
Sensor-300578,31-08-2017 11:11,1.2,0.9,1.8,9,9,9,0
Sensor-300579,31-08-2017 11:17,3.6,1.6,1.3,11,12,30,0
Sensor-300577,31-08-2017 11:20,2.1,1.5,1.8,13,9,11,0
Sensor-300578,31-08-2017 11:21,1.1,0.4,1.1,9,9,9,0
Sensor-300579,31-08-2017 11:27,2.5,2.4,1.4,11,14,14,1
Sensor-300575,31-08-2017 11:29,1.6,2.8,4.3,25,9,22,1
Sensor-300577,31-08-2017 11:30,1.7,1.1,1.2,12,14,10,0
Sensor-300578,31-08-2017 11:31,0.9,0.7,1.8,11,9,11,1
Sensor-300579,31-08-2017 11:37,6.3,0.4,0.5,16,9,9,0
Sensor-300579,31-08-2017 12:36,21.8,1.3,1.5,13,19,9,1
Sensor-300579,31-08-2017 12:46,3.3,0.6,1,9,9,11,1
Sensor-300575,31-08-2017 12:48,1.8,3.6,7.1,22,9,9,0
Sensor-300577,31-08-2017 12:49,2.7,0.7,0.7,10,12,14,0
Sensor-300578,31-08-2017 12:50,0.9,0.6,1.3,9,11,9,1
Sensor-300579,31-08-2017 12:56,4.3,2.4,2.9,10,10,10,0
Sensor-300575,31-08-2017 12:58,2,3,4.8,9,13,13,0
Sensor-300577,31-08-2017 12:59,1.5,0.7,0.6,12,20,16,1
Sensor-300579,31-08-2017 13:06,7,2.5,2.2,12,9,9,0
Sensor-300575,31-08-2017 13:08,3.3,4.7,11.5,9,22,16,1
Sensor-300577,31-08-2017 13:09,4.1,1.6,1.5,10,13,11,0
Sensor-300578,31-08-2017 13:10,1,0.7,1.5,9,9,9,0
Sensor-300579,31-08-2017 13:16,3.3,1.4,1.2,11,23,18,0
Sensor-300575,31-08-2017 13:18,1.2,3.3,7.9,13,16,13,0
Sensor-300577,31-08-2017 13:19,5.7,0.7,1.2,11,14,10,0
Sensor-300578,31-08-2017 13:20,0.4,0.2,0.4,13,13,16,1
Sensor-300579,31-08-2017 13:26,2.8,1.5,1,10,12,13,1
Sensor-300575,31-08-2017 13:28,2.2,2.8,5.7,25,13,16,0
Sensor-300577,31-08-2017 13:29,3.1,1.2,1.2,11,9,11,1
Sensor-300578,31-08-2017 13:30,0.7,1.3,3.8,19,9,13,0
Sensor-300579,31-08-2017 13:36,1.7,0.8,0.7,10,15,19,0
Sensor-300575,31-08-2017 13:38,1.1,2,5,12,14,10,1
Sensor-300577,31-08-2017 13:39,5.8,0.4,0.8,9,21,10,0
Sensor-300578,31-08-2017 13:40,0.9,1.2,1.9,25,9,9,1
Sensor-300579,31-08-2017 13:46,7.4,1.3,1.8,9,17,14,0
Sensor-300575,31-08-2017 13:48,2,3.9,8.4,16,9,19,1
Sensor-300577,31-08-2017 13:49,12.5,1.2,1.5,11,12,13,1
Sensor-300578,31-08-2017 13:50,0.8,0.4,1.2,13,12,13,1
Sensor-195732,31-08-2017 13:51,2,1.3,4.1,9,9,16,1
Sensor-300579,31-08-2017 13:56,2.6,1.2,1.4,19,9,9,1
Sensor-300575,31-08-2017 13:58,1,2.4,6.7,9,16,13,1
Sensor-300577,31-08-2017 13:59,1.8,1.9,1.3,16,18,28,1
Sensor-300578,31-08-2017 14:00,0.9,1,1.8,16,15,16,1
Sensor-300579,31-08-2017 14:06,2.5,1.6,1.6,12,20,18,0
Sensor-300575,31-08-2017 14:08,0.3,1,2.2,15,17,9,0
Sensor-300577,31-08-2017 14:09,9.1,1.7,1.5,9,23,29,0
Sensor-300578,31-08-2017 14:09,0.5,0.3,2,28,9,13,1
Sensor-300579,31-08-2017 14:16,2.1,2,1.7,9,9,9,1
Sensor-300575,31-08-2017 14:17,2.5,3.2,3.4,14,13,11,0
Sensor-300577,31-08-2017 14:19,4.2,0.7,0.8,12,13,13,1
Sensor-300578,31-08-2017 14:19,0.6,0.8,1.3,11,9,11,1
Sensor-300579,31-08-2017 14:26,9.4,1.9,1.9,9,45,11,1
Sensor-300577,31-08-2017 14:29,1.4,2.2,1.5,13,9,12,0
Sensor-300578,31-08-2017 14:29,1.4,1.2,2.7,9,9,9,0
Sensor-300579,31-08-2017 14:36,5.9,4.4,2.6,16,22,9,1
Sensor-300575,31-08-2017 14:37,0.7,0.8,3.2,13,13,13,1
Sensor-300578,31-08-2017 14:39,1.1,0.8,2.6,13,13,13,0
Sensor-300579,31-08-2017 14:46,2.6,2,2,19,13,9,0
Sensor-300575,31-08-2017 14:47,0.6,0.6,0.9,9,9,19,0
Sensor-300577,31-08-2017 14:49,5.3,2.2,1.4,10,21,32,0
Sensor-300578,31-08-2017 14:49,3.7,2.1,2.6,16,9,9,0
Sensor-300579,31-08-2017 14:56,4.2,3.1,2,19,12,11,0
Sensor-300575,31-08-2017 14:57,1.1,1.8,3.4,12,12,12,1
Sensor-300577,31-08-2017 14:59,5.8,1.7,1.7,12,10,35,1
Sensor-300578,31-08-2017 14:59,1.3,1.3,3,19,9,9,1
Sensor-300579,31-08-2017 15:06,5.5,0.7,0.9,9,16,19,1
Sensor-300575,31-08-2017 15:07,2.3,1.6,4.8,12,12,13,0
Sensor-300577,31-08-2017 15:09,7,1.4,1.3,11,18,12,0
Sensor-300578,31-08-2017 15:09,0.8,1.1,1.7,12,16,11,1
Sensor-300579,31-08-2017 15:16,14.5,0.6,1,13,12,10,1
Sensor-300575,31-08-2017 15:17,1.8,1.9,4.7,11,22,11,0
Sensor-300577,31-08-2017 15:19,9.9,1.7,2.1,10,11,29,1
Sensor-300578,31-08-2017 15:19,0.7,0.5,1.5,11,9,12,1
Sensor-300579,31-08-2017 15:26,7.9,1.5,1.5,11,10,11,0
Sensor-300575,31-08-2017 15:27,0.8,1,2,10,12,12,1
Sensor-300577,31-08-2017 15:29,8.1,1.7,2.7,10,12,14,0
Sensor-300578,31-08-2017 15:29,2.5,1.6,1.2,13,9,9,0
Sensor-300579,31-08-2017 15:36,2.5,0.6,0.4,11,17,12,0
Sensor-300575,31-08-2017 15:37,1.7,2.8,6.5,9,9,9,1
Sensor-195732,31-08-2017 15:37,1.7,0.7,0.3,9,9,13,1
Sensor-300577,31-08-2017 15:39,4,2.4,1.8,9,11,13,0
Sensor-300578,31-08-2017 15:39,0.7,1.1,1.5,11,17,15,0
Sensor-300579,31-08-2017 15:46,6.2,1.1,1.2,10,18,17,1
Sensor-300575,31-08-2017 15:47,1.3,3.9,5.4,13,16,13,0
Sensor-300577,31-08-2017 15:48,2.8,2.3,2.2,10,17,11,1
Sensor-300578,31-08-2017 15:49,0.9,0.6,1.5,20,11,11,0
Sensor-300579,31-08-2017 15:56,8.7,1.7,1.6,14,21,11,0
Sensor-300577,31-08-2017 15:58,11.4,0.9,0.7,11,14,13,1
Sensor-300578,31-08-2017 15:59,0.8,1,1.8,12,14,12,1
Sensor-195732,31-08-2017 16:05,1.2,1.7,3.4,28,9,9,1
Sensor-300579,31-08-2017 16:06,2.9,1.6,2.3,15,15,15,1
Sensor-300575,31-08-2017 16:07,4.1,1.7,4.4,9,9,9,0
Sensor-300577,31-08-2017 16:08,1.8,0.4,0.5,15,13,11,1
Sensor-300578,31-08-2017 16:09,0.8,0.7,1.3,12,16,14,1
Sensor-300579,31-08-2017 16:16,11.9,1.6,1.3,12,12,16,1
Sensor-300575,31-08-2017 16:17,3.1,2.4,4.4,9,9,16,1
Sensor-300577,31-08-2017 16:18,6.1,0.7,1,9,12,10,1
Sensor-300578,31-08-2017 16:19,1.4,1.4,1.3,9,9,25,1
Sensor-300579,31-08-2017 16:26,5.9,1.3,1.2,10,17,13,1
Sensor-300575,31-08-2017 16:27,0.7,1.1,2.1,9,9,11,1
Sensor-300577,31-08-2017 16:28,1.5,1.2,1.2,38,9,40,1
Sensor-300578,31-08-2017 16:29,1.4,1.9,2.8,9,16,22,1
Sensor-300579,31-08-2017 16:36,12.9,0.6,0.4,13,10,12,0
Sensor-300575,31-08-2017 17:06,1,2.3,4.3,11,13,11,1
Sensor-300579,31-08-2017 17:06,1.8,0.2,1.2,9,13,9,0
Sensor-300577,31-08-2017 17:08,2.1,2.1,2.8,14,9,13,0
Sensor-300578,31-08-2017 17:08,1.2,0.7,1.8,13,9,9,1
Sensor-300575,31-08-2017 17:16,2.1,3.9,5.5,16,12,9,1
Sensor-300579,31-08-2017 17:16,5.9,1.5,1.8,10,11,16,1
Sensor-300577,31-08-2017 17:18,7,1.1,1.6,14,13,10,1
Sensor-300578,31-08-2017 17:18,0.5,1,1.1,13,9,9,1
Sensor-300579,31-08-2017 17:25,9.2,0.4,0.9,9,9,9,0
Sensor-300575,31-08-2017 17:26,2.8,4,3.4,13,9,9,0
Sensor-300577,31-08-2017 17:28,1.8,1.1,1.6,9,15,29,0
Sensor-300578,31-08-2017 17:28,1.1,0.8,2,28,16,9,1
Sensor-300579,31-08-2017 17:35,17.3,2.2,2.9,9,11,10,1
Sensor-300575,31-08-2017 17:36,1.7,2.8,4.3,9,9,9,1
Sensor-300577,31-08-2017 17:38,5.1,1.6,1.6,12,10,12,1
Sensor-300578,31-08-2017 17:38,2.3,0.7,2.2,13,19,13,0
Sensor-300579,31-08-2017 17:45,1.2,0.5,0.6,10,9,11,1
Sensor-300575,31-08-2017 17:46,1.5,1.3,2.3,9,9,11,1
